path,target_layer,inbound_refs,outbound_refs,cross_layer_violations
"app/setup-wizard/components/steps/api-keys-step.tsx","tree",2,1,0
"app/setup-wizard/components/steps/finish-step.tsx","tree",1,0,0
"app/setup-wizard/components/steps/provider-credentials-step.tsx","tree",1,2,0
"app/setup-wizard/components/steps/system-check-step.tsx","tree",1,0,0
"lib/billing/email/__tests__/one-time-bundle-ready.test.ts","land",0,1,0
"lib/billing/email/__tests__/receipt-email.test.ts","land",0,1,0
"lib/billing/email/__tests__/send-bundle-generating-email.test.ts","land",0,3,0
"lib/billing/email/templates/bundle-generating.ts","land",2,0,0
"lib/billing/email/templates/bundle-outage-apology.ts","land",1,0,0
"lib/billing/email/templates/bundle-render-failed.ts","land",1,0,0
"lib/billing/email/templates/one-time-bundle-ready.ts","land",2,0,0
"lib/billing/email/templates/refund-emails.ts","land",1,0,0
"lib/db/repositories/__tests__/user-purchases-repo.test.ts","seed",0,3,0
"app/[locale]/(admin)/admin/affiliates/page.tsx","forest",0,3,1
"app/[locale]/(admin)/admin/features/page.tsx","forest",0,4,0
"app/[locale]/(admin)/admin/licenses/page.tsx","forest",0,6,0
"app/[locale]/(admin)/admin/monitoring/page.tsx","forest",0,3,0
"app/[locale]/(admin)/admin/payouts/page.tsx","forest",0,4,1
"app/[locale]/(admin)/admin/payouts/payout-row.tsx","forest",1,1,1
"app/[locale]/(admin)/admin/promo-codes/create-promo-modal.tsx","forest",1,1,1
"app/[locale]/(admin)/admin/promo-codes/page.tsx","forest",0,3,1
"app/[locale]/(admin)/admin/promo-codes/promo-codes-client.tsx","forest",1,2,1
"app/[locale]/(admin)/admin/settings/page.tsx","forest",0,2,0
"app/[locale]/(admin)/admin/users/admin-users-client.tsx","forest",1,0,0
"app/[locale]/(admin)/admin/users/page.tsx","forest",0,4,0
"app/[locale]/(admin)/admin/zero-gap-audit/page.tsx","forest",0,4,0
"app/[locale]/dashboard/admin/actions/admin-actions-console.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/actions/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/deploy-status/deploy-status-client.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/deploy-status/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/e2e-smoke/e2e-smoke-client.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/e2e-smoke/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/go-live-checklist/go-live-checklist-client.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/go-live-checklist/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/handover/handover-wizard-client.tsx","forest",1,4,0
"app/[locale]/dashboard/admin/handover/handover-wizard-step4-result.tsx","forest",1,1,0
"app/[locale]/dashboard/admin/handover/handover-wizard-steps.tsx","forest",2,2,0
"app/[locale]/dashboard/admin/handover/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/heygen-webhooks/heygen-webhooks-client.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/heygen-webhooks/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/migrations/migrations-client.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/migrations/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/ops/ops-snapshot-card.tsx","forest",1,1,0
"app/[locale]/dashboard/admin/ops/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/pricing/admin-pricing-editor.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/pricing/page.tsx","forest",0,2,0
"app/[locale]/dashboard/admin/refunds/admin-refund-table.tsx","forest",1,1,1
"app/[locale]/dashboard/admin/refunds/page.tsx","forest",0,2,0
"app/[locale]/dashboard/analytics/components/agent-performance-card.tsx","forest",0,3,0
"app/[locale]/dashboard/analytics/components/analytics-dashboard-client.tsx","forest",0,7,0
"app/[locale]/dashboard/analytics/components/analytics-view.tsx","forest",0,5,0
"app/[locale]/dashboard/analytics/components/charts.tsx","forest",0,0,0
"app/[locale]/dashboard/analytics/components/usage-analytics-view.tsx","forest",1,18,0
"app/[locale]/dashboard/analytics/hooks/use-analytics-data.ts","forest",1,1,0
"app/[locale]/dashboard/campaigns/[id]/loading.tsx","forest",0,1,0
"app/[locale]/dashboard/campaigns/[id]/page.test.tsx","forest",0,2,0
"app/[locale]/dashboard/campaigns/[id]/page.tsx","forest",1,8,0
"app/[locale]/dashboard/components/campaign-list/campaign-actions.tsx","forest",1,3,0
"app/[locale]/dashboard/components/campaign-list/campaign-item.tsx","forest",1,2,0
"app/[locale]/dashboard/components/campaign-list/campaign-status.tsx","forest",2,1,0
"app/[locale]/dashboard/components/create-campaign/campaign-form.test.tsx","forest",0,1,0
"app/[locale]/dashboard/components/create-campaign/campaign-form.tsx","forest",2,4,0
"app/[locale]/dashboard/components/create-campaign/template-selector.tsx","forest",1,1,0
"app/[locale]/dashboard/help/getting-started/page.tsx","forest",0,0,0
"app/[locale]/dashboard/missions/[id]/page.tsx","forest",0,1,0
"app/[locale]/dashboard/settings/branding/email-branding-form.tsx","forest",1,0,0
"app/[locale]/dashboard/settings/branding/page.tsx","forest",0,2,0
"app/[locale]/dashboard/settings/components/tiktok-connection-settings.tsx","forest",0,1,0
"app/[locale]/dashboard/settings/components/youtube-connection-settings.tsx","forest",0,0,0
"app/[locale]/dashboard/sop-marketplace/[slug]/install-button.tsx","forest",1,3,0
"app/[locale]/dashboard/sop-marketplace/[slug]/page.tsx","forest",0,6,0
"app/[locale]/dashboard/sops/[id]/actions.ts","forest",1,7,0
"app/[locale]/dashboard/sops/[id]/detail-tabs.tsx","forest",1,5,0
"app/[locale]/dashboard/sops/[id]/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/sops/[id]/page.tsx","forest",0,6,0
"app/[locale]/dashboard/system-health/components/agent-health-card.tsx","forest",1,1,0
"app/[locale]/dashboard/videos/[id]/not-found.tsx","forest",0,1,0
"app/[locale]/dashboard/videos/[id]/page.tsx","forest",0,4,0
"app/[locale]/dashboard/videos/components/video-detail-client.tsx","forest",1,0,0
"app/[locale]/dashboard/videos/components/video-gallery.tsx","forest",1,1,0
"app/[locale]/dashboard/videos/new/page.tsx","forest",0,3,0
"app/[locale]/dashboard/workflows/[id]/page.tsx","forest",0,6,0
"app/[locale]/settings/security/mfa/page.tsx","land",0,0,0
"app/api/admin/api-keys/[id]/route.ts","forest",0,5,0
"app/api/admin/audit/[id]/route.ts","forest",0,3,0
"app/api/admin/audit/history/route.ts","forest",0,2,0
"app/api/admin/audit/receipt/route.ts","forest",0,6,0
"app/api/admin/audit/reports/route.ts","forest",0,4,0
"app/api/admin/audit/run/route.ts","forest",0,5,0
"app/api/admin/billing/overage-events/route.ts","forest",0,5,1
"app/api/admin/billing/summary/billing-summary-query.ts","forest",1,2,0
"app/api/admin/billing/summary/route.ts","forest",0,4,0
"app/api/admin/circuit-breaker/reset/route.ts","forest",0,3,0
"app/api/admin/dunning/[licenseNonce]/route.ts","forest",0,4,1
"app/api/admin/dunning/status/dunning-status-query.ts","forest",1,2,1
"app/api/admin/dunning/status/route.ts","forest",0,6,1
"app/api/admin/handover/[id]/route.ts","forest",0,5,0
"app/api/admin/handover/create/route.ts","forest",0,11,0
"app/api/admin/handover/customer-status/route.ts","forest",0,4,0
"app/api/admin/handover/list/route.ts","forest",0,3,0
"app/api/admin/heygen/list-webhooks/route.ts","forest",0,4,0
"app/api/admin/licenses/[id]/route.ts","forest",0,3,0
"app/api/admin/licenses/audit/route.ts","forest",0,4,0
"app/api/admin/licenses/create/route.ts","forest",0,5,0
"app/api/admin/ops/snapshot/route.test.ts","forest",0,2,0
"app/api/admin/ops/snapshot/route.ts","forest",2,7,0
"app/api/admin/payouts/mark-paid/route.test.ts","forest",0,4,2
"app/api/admin/payouts/mark-paid/route.ts","forest",1,6,3
"app/api/admin/payouts/queue/route.test.ts","forest",0,2,0
"app/api/admin/payouts/queue/route.ts","forest",1,4,1
"app/api/admin/pricing/list/route.ts","forest",0,3,0
"app/api/admin/pricing/update/route.ts","forest",0,4,0
"app/api/admin/promo-codes/create/route.ts","forest",0,2,1
"app/api/admin/promo-codes/list/route.ts","forest",0,3,2
"app/api/admin/quota/adjust/route.ts","forest",0,4,0
"app/api/admin/quota/mark-billable/route.ts","forest",0,4,0
"app/api/admin/quota/overage-summary/route.ts","forest",0,5,0
"app/api/admin/refunds/[id]/route.ts","forest",0,7,2
"app/api/admin/usage/customer-linkage/route.ts","forest",0,6,0
"app/api/admin/usage/reconciliation/reconciliation-analysis.ts","forest",1,3,0
"app/api/admin/usage/reconciliation/reconciliation-anomaly-detection.ts","forest",1,1,0
"app/api/admin/usage/reconciliation/reconciliation-db-queries.ts","forest",1,5,0
"app/api/admin/usage/reconciliation/reconciliation-types.ts","forest",5,0,0
"app/api/admin/usage/reconciliation/route.ts","forest",0,7,0
"app/api/agents/status/[id]/route.ts","forest",0,2,0
"app/api/auth/mfa/challenge/route.ts","seed",0,4,0
"app/api/auth/mfa/disable/route.ts","seed",0,3,0
"app/api/auth/mfa/setup/route.ts","seed",0,3,0
"app/api/auth/mfa/verify/route.ts","seed",0,3,0
"app/api/auth/tiktok/callback/route.ts","seed",0,5,1
"app/api/auth/youtube/callback/route.ts","seed",0,4,1
"app/api/checkout/status/__tests__/route.test.ts","land",0,1,0
"app/api/heygen/status/[id]/route.ts","forest",1,4,0
"app/api/internal/usage/query/internal-usage-query.test.ts","forest",0,1,0
"app/api/internal/usage/query/route.ts","forest",1,6,0
"app/api/internal/usage/query/usage-query-aggregator.ts","forest",1,1,0
"app/api/internal/usage/query/usage-query-helpers.ts","forest",1,3,0
"app/api/oauth/instagram/callback/route.ts","forest",0,4,0
"app/api/oauth/instagram/connect/route.ts","forest",0,2,0
"app/api/oauth/tiktok/callback/route.ts","forest",0,5,0
"app/api/oauth/tiktok/connect/route.ts","forest",0,3,0
"app/api/oauth/youtube/callback/route.ts","forest",0,5,0
"app/api/oauth/youtube/connect/route.ts","forest",0,3,0
"app/api/offers/sync/[network]/route.ts","land",0,7,0
"app/api/publish/status/[jobId]/route.ts","forest",0,4,0
"app/api/raas/missions/[id]/route.ts","forest",0,3,0
"app/api/raas/workflows/[id]/route.ts","forest",0,4,0
"app/api/setup/local-mode/provision/route.test.ts","forest",0,4,0
"app/api/setup/local-mode/provision/route.ts","forest",1,5,0
"app/api/setup/local-mode/status/route.test.ts","forest",0,2,0
"app/api/setup/local-mode/status/route.ts","forest",1,1,0
"app/api/setup-wizard/heygen/auto-register/route.ts","forest",0,4,0
"app/api/sop/installations/[id]/route.ts","forest",0,2,0
"app/api/sop/runs/[runId]/route.ts","forest",0,3,0
"app/api/sop/templates/[slug]/route.ts","forest",0,2,0
"app/api/usage/reconciliation/sync/route.ts","forest",0,5,0
"app/api/v1/api-keys/[id]/route.ts","forest",0,3,0
"app/api/v1/campaigns/create/route.ts","forest",0,4,0
"app/api/v1/dashboard/mission-control/route.ts","forest",0,4,0
"app/api/v1/missions/[id]/route.ts","forest",0,2,0
"app/api/v1/overage/[tenantId]/route.ts","forest",0,6,1
"app/api/v1/quota/[tenantId]/route.ts","forest",0,7,0
"app/api/v1/usage/batch/batch-ingestion-api.test.ts","forest",0,2,0
"app/api/v1/usage/batch/route.ts","forest",1,6,0
"app/api/videos/[id]/url/route.ts","forest",0,3,0
"app/api/videos/jobs/[jobId]/route.ts","forest",0,4,0
"app/api/videos/status/[jobId]/route.ts","forest",0,4,0
"app/api/welcome/validate/[token]/route.ts","forest",1,7,0
"lib/sop/seeds/playbooks/analytics/daily-anomaly-alerts.ts","forest",1,1,0
"lib/sop/seeds/playbooks/analytics/monthly-dashboard-pdf.ts","forest",1,1,0
"lib/sop/seeds/playbooks/analytics/weekly-performance-report.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/auto-subtitle-translate.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/branded-intro-outro.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/daily-instagram-reels.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/daily-tiktok-3x.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/evergreen-content-recycle.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/multi-channel-crosspost.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/voice-clone-narration.ts","forest",1,1,0
"lib/sop/seeds/playbooks/content/weekly-youtube-longform.ts","forest",1,1,0
"lib/sop/seeds/playbooks/crisis/mention-monitor-respond.ts","forest",1,1,0
"lib/sop/seeds/playbooks/crisis/negative-review-classify.ts","forest",1,1,0
"lib/sop/seeds/playbooks/email/abandoned-cart-recovery.ts","forest",1,1,0
"lib/sop/seeds/playbooks/email/birthday-milestone.ts","forest",1,1,0
"lib/sop/seeds/playbooks/email/reengagement-campaign.ts","forest",1,1,0
"lib/sop/seeds/playbooks/email/weekly-newsletter.ts","forest",1,1,0
"lib/sop/seeds/playbooks/email/welcome-drip-7day.ts","forest",1,1,0
"lib/sop/seeds/playbooks/leads/cold-email-warmup.ts","forest",1,1,0
"lib/sop/seeds/playbooks/leads/daily-lead-enrichment.ts","forest",1,1,0
"lib/sop/seeds/playbooks/leads/icp-scoring.ts","forest",1,1,0
"lib/sop/seeds/playbooks/leads/linkedin-outreach.ts","forest",1,1,0
"lib/sop/seeds/playbooks/leads/reactive-form-lead.ts","forest",1,1,0
"lib/sop/seeds/playbooks/sales/post-demo-followup.ts","forest",1,1,0
"lib/sop/seeds/playbooks/sales/proposal-auto-pilot.ts","forest",1,1,0
"lib/sop/seeds/playbooks/sales/quote-generator.ts","forest",1,1,0
"lib/sop/seeds/playbooks/sales/win-loss-analysis.ts","forest",1,1,0
"lib/sop/seeds/playbooks/social/comment-auto-reply.ts","forest",1,1,0
"lib/sop/seeds/playbooks/social/daily-linkedin-post.ts","forest",1,1,0
"lib/sop/seeds/playbooks/social/tiktok-hook-ab-test.ts","forest",1,1,0
"lib/sop/seeds/playbooks/social/weekly-twitter-thread.ts","forest",1,1,0
"app/[locale]/(admin)/admin/analytics/usage/page.tsx","forest",0,9,0
"app/[locale]/(admin)/admin/settings/integrations/page.tsx","forest",0,0,0
"app/[locale]/(admin)/admin/zero-gap-audit/[id]/page.tsx","forest",0,5,0
"app/[locale]/dashboard/admin/handover/list/handover-list-client.tsx","forest",1,2,0
"app/[locale]/dashboard/admin/handover/list/handover-stats-panel.tsx","forest",1,0,0
"app/[locale]/dashboard/admin/handover/list/page.tsx","forest",0,2,0
"app/[locale]/dashboard/campaigns/[id]/components/campaign-details-sidebar.tsx","forest",1,2,0
"app/[locale]/dashboard/campaigns/[id]/components/campaign-header.tsx","forest",1,3,0
"app/[locale]/dashboard/campaigns/[id]/components/campaign-script-view.tsx","forest",1,2,0
"app/[locale]/dashboard/orders/refund/[purchaseId]/page.tsx","forest",0,2,0
"app/[locale]/dashboard/orders/refund/[purchaseId]/refund-request-form.tsx","forest",1,0,0
"app/[locale]/dashboard/videos/new/components/asset-picker.tsx","forest",1,1,0
"app/[locale]/dashboard/videos/new/components/render-status.tsx","forest",1,1,0
"app/[locale]/dashboard/videos/new/components/script-step.tsx","forest",1,4,0
"app/[locale]/dashboard/videos/new/components/video-creator-wizard.test.tsx","forest",0,1,0
"app/[locale]/dashboard/videos/new/components/video-creator-wizard.tsx","forest",3,4,0
"app/api/admin/audit/receipt/verify/route.ts","forest",0,5,0
"app/api/admin/audit/reports/[id]/route.ts","forest",0,4,0
"app/api/admin/dunning/[licenseNonce]/restore/route.ts","forest",0,5,1
"app/api/admin/dunning/[licenseNonce]/suspend/route.ts","forest",0,5,1
"app/api/admin/handover/[id]/resend-welcome/route.ts","forest",0,9,0
"app/api/admin/licenses/[id]/extend/route.ts","forest",0,3,0
"app/api/admin/licenses/[id]/reactivate/route.ts","forest",0,5,0
"app/api/admin/licenses/[id]/regenerate/route.ts","forest",0,5,0
"app/api/admin/migrations/[filename]/mark-applied/route.ts","forest",0,4,0
"app/api/admin/promo-codes/[id]/redemptions/route.ts","forest",0,2,1
"app/api/admin/promo-codes/[id]/status/route.ts","forest",0,2,1
"app/api/admin/refunds/[id]/mark-refunded/route.ts","forest",0,8,2
"app/api/admin/tenants/[id]/costs/route.ts","forest",0,3,0
"app/api/admin/tenants/[id]/quota/route.ts","forest",0,5,0
"app/api/sop/installations/[id]/customizations/route.ts","forest",0,4,0
"app/api/sop/installations/[id]/regen-secret/route.ts","forest",0,4,0
"app/api/sop/installations/[id]/run/route.ts","forest",0,4,0
"app/api/sop/installations/[id]/toggle/route.ts","forest",0,2,0
"app/api/v1/api-keys/[id]/rotate/route.ts","forest",0,4,0
"app/api/v1/missions/[id]/stream/route.ts","forest",0,2,0
"app/api/v1/sop/[installationId]/trigger/route.ts","forest",0,5,0
"app/api/welcome/validate/[token]/__tests__/route.test.ts","forest",0,6,0
"app/[locale]/(admin)/admin/analytics/usage/components/license-tab.tsx","forest",1,3,0
"app/[locale]/(admin)/admin/analytics/usage/components/overview-tab.tsx","forest",1,4,0
"app/[locale]/(admin)/admin/analytics/usage/components/usage-trends-tab.tsx","forest",1,4,0
"app/[locale]/(admin)/admin/analytics/usage/hooks/use-usage-analytics.ts","forest",1,2,0
"app/[locale]/(admin)/admin/promo-codes/[id]/redemptions/page.tsx","forest",0,3,1
"app/[locale]/dashboard/sops/[id]/runs/[runId]/page.tsx","forest",0,5,0
"app/api/admin/audit/reports/download/[id]/route.ts","forest",0,5,0
